year,state,state_po,state_ic,office,candidate,party,candidatevotes,totalvotes
1980,California,CA,71,US President,"Anderson, John B.",independent,739618,8582938
1980,California,CA,71,US President,"Clark, Edward """"Ed""""",libertarian,148390,8582938
1980,California,CA,71,US President,"Commoner, Barry",citizens,61046,8582938
1980,California,CA,71,US President,"Smith, Maureen",peace & freedom,18106,8582938
1980,California,CA,71,US President,"Rarick, John",american independent party,9841,8582938
1980,Colorado,CO,62,US President,"Reagan, Ronald",republican,652264,1184450
1980,Colorado,CO,62,US President,"Carter, Jimmy",democrat,368009,1184450
1980,Colorado,CO,62,US President,"Anderson, John B.",national unity campaign,130633,1184450
1980,Colorado,CO,62,US President,"Clark, Edward """"Ed""""",libertarian,25744,1184450
1980,Colorado,CO,62,US President,"Commoner, Barry",citizens,5614,1184450
1980,Colorado,CO,62,US President,"Bubar, Benjamin """"Ben""""",statesman,1180,1184450
1980,Colorado,CO,62,US President,"Pulley, Andrew",socialist workers,519,1184450
1980,Colorado,CO,62,US President,"Hall, Gus",communist party use,487,1184450
1980,Connecticut,CT,1,US President,"Reagan, Ronald",republican,677210,1406285
1980,Connecticut,CT,1,US President,"Carter, Jimmy",democrat,541732,1406285
1980,Connecticut,CT,1,US President,"Anderson, John B.",anderson coalition,171807,1406285
1980,Connecticut,CT,1,US President,"Clark, Edward """"Ed""""",libertarian,8570,1406285
1980,Connecticut,CT,1,US President,"Commoner, Barry",citizens,6130,1406285
1980,Connecticut,CT,1,US President,,,836,1406285
1980,Delaware,DE,11,US President,"Reagan, Ronald",republican,111252,235668
1980,Delaware,DE,11,US President,"Carter, Jimmy",democrat,105754,235668
1980,Delaware,DE,11,US President,"Anderson, John B.",independent,16288,235668
1980,Delaware,DE,11,US President,"Clark, Edward """"Ed""""",libertarian,1974,235668
1980,Delaware,DE,11,US President,"Greaves, Percy L, Jr.",american,400,235668
1980,District of Columbia,DC,55,US President,"Carter, Jimmy",democrat,130231,173889
1980,District of Columbia,DC,55,US President,"Reagan, Ronald",republican,23313,173889
1980,District of Columbia,DC,55,US President,"Anderson, John B.",independent,16131,173889
1980,District of Columbia,DC,55,US President,"Commoner, Barry",citizens,1826,173889
1980,District of Columbia,DC,55,US President,"Clark, Edward """"Ed""""",libertarian,1104,173889
1980,District of Columbia,DC,55,US President,,,690,173889
1980,District of Columbia,DC,55,US President,"Hall, Gus",communist party use,369,173889
1980,District of Columbia,DC,55,US President,"Deberry, Clifton",socialist workers,173,173889
1980,District of Columbia,DC,55,US President,"Griswold, Deirdre",workers world,52,173889
1980,Florida,FL,43,US President,"Reagan, Ronald",republican,2046951,3686927
1980,Florida,FL,43,US President,"Carter, Jimmy",democrat,1419475,3686927
1980,Florida,FL,43,US President,"Anderson, John B.",independent,189692,3686927
1980,Florida,FL,43,US President,"Clark, Edward """"Ed""""",libertarian,30524,3686927
1980,Florida,FL,43,US President,,,285,3686927
1980,Georgia,GA,44,US President,"Carter, Jimmy",democrat,890955,1596805
1980,Georgia,GA,44,US President,"Reagan, Ronald",republican,654168,1596805
1980,Georgia,GA,44,US President,"Anderson, John B.",independent,36055,1596805
1980,Georgia,GA,44,US President,"Clark, Edward """"Ed""""",libertarian,15627,1596805
1980,Hawaii,HI,82,US President,"Carter, Jimmy",democrat,135879,303287
1980,Hawaii,HI,82,US President,"Reagan, Ronald",republican,130112,303287
1980,Hawaii,HI,82,US President,"Anderson, John B.",independent,32021,303287
1980,Hawaii,HI,82,US President,"Clark, Edward """"Ed""""",libertarian,3269,303287
1980,Hawaii,HI,82,US President,"Commoner, Barry",citizens,1548,303287
1980,Hawaii,HI,82,US President,"Hall, Gus",communist party use,458,303287
1980,Idaho,ID,63,US President,"Reagan, Ronald",republican,290699,437431
1980,Idaho,ID,63,US President,"Carter, Jimmy",democrat,110192,437431
1980,Idaho,ID,63,US President,"Anderson, John B.",independent,27058,437431
1980,Idaho,ID,63,US President,"Clark, Edward """"Ed""""",libertarian,8425,437431
1980,Idaho,ID,63,US President,"Rarick, John",american independent party,1057,437431
1980,Illinois,IL,21,US President,"Reagan, Ronald",republican,2358049,4749721
1980,Illinois,IL,21,US President,"Carter, Jimmy",democrat,1981413,4749721
1980,Illinois,IL,21,US President,"Anderson, John B.",independent,346754,4749721
1980,Illinois,IL,21,US President,"Clark, Edward """"Ed""""",libertarian,38939,4749721
1980,Illinois,IL,21,US President,"Commoner, Barry",citizens,10692,4749721
1980,Illinois,IL,21,US President,"Hall, Gus",communist party use,9711,4749721
1980,Illinois,IL,21,US President,"Griswold, Deirdre",workers world,2257,4749721
1980,Illinois,IL,21,US President,"Deberry, Clifton",socialist workers,1302,4749721
1980,Illinois,IL,21,US President,,,604,4749721
1980,Indiana,IN,22,US President,"Reagan, Ronald",republican,1255656,2242033
1980,Indiana,IN,22,US President,"Carter, Jimmy",democrat,844197,2242033
1980,Indiana,IN,22,US President,"Anderson, John B.",independent,111639,2242033
1980,Indiana,IN,22,US President,"Clark, Edward """"Ed""""",libertarian,19627,2242033
1980,Indiana,IN,22,US President,"Commoner, Barry",citizens,4852,2242033
1980,Indiana,IN,22,US President,"Greaves, Percy L, Jr.",american,4750,2242033
1980,Indiana,IN,22,US President,"Hall, Gus",communist party use,702,2242033
1980,Indiana,IN,22,US President,"Deberry, Clifton",socialist workers,610,2242033
1980,Iowa,IA,31,US President,"Reagan, Ronald",republican,676026,1317661
1980,Iowa,IA,31,US President,"Carter, Jimmy",democrat,508672,1317661
1980,Iowa,IA,31,US President,"Anderson, John B.",nominated by petition,115633,1317661
1980,Iowa,IA,31,US President,"Clark, Edward """"Ed""""",libertarian,13123,1317661
1980,Iowa,IA,31,US President,"Commoner, Barry",citizens,2273,1317661
1980,Iowa,IA,31,US President,"McReynolds, David",socialist,534,1317661
1980,Iowa,IA,31,US President,,,519,1317661
1980,Iowa,IA,31,US President,"Hall, Gus",communist party use,298,1317661
1980,Iowa,IA,31,US President,"Deberry, Clifton",socialist workers,244,1317661
1980,Iowa,IA,31,US President,"Greaves, Percy L, Jr.",american,189,1317661
1980,Iowa,IA,31,US President,"Bubar, Benjamin """"Ben""""",statesman,150,1317661
1980,Kansas,KS,32,US President,"Reagan, Ronald",republican,566812,979795
1980,Kansas,KS,32,US President,"Carter, Jimmy",democrat,326150,979795
1980,Kansas,KS,32,US President,"Anderson, John B.",independent,68231,979795
1980,Kansas,KS,32,US President,"Clark, Edward """"Ed""""",libertarian,14470,979795
1980,Kansas,KS,32,US President,"Shelton, Frank, Jr.",american,1555,979795
1980,Kansas,KS,32,US President,"Hall, Gus",communist party use,967,979795
1980,Kansas,KS,32,US President,"Bubar, Benjamin """"Ben""""",statesman,821,979795
1980,Kansas,KS,32,US President,"Rarick, John",american independent party,789,979795
1980,Kentucky,KY,51,US President,"Reagan, Ronald",republican,635274,1295627
1980,Kentucky,KY,51,US President,"Carter, Jimmy",democrat,617417,1295627
1980,Kentucky,KY,51,US President,"Anderson, John B.",independent,31127,1295627
1980,Kentucky,KY,51,US President,"Clark, Edward """"Ed""""",libertarian,5531,1295627
1980,Kentucky,KY,51,US President,"McCormack, Ellen",respect for life,4233,1295627
1980,Kentucky,KY,51,US President,"Commoner, Barry",citizens,1304,1295627
1980,Kentucky,KY,51,US President,"Pulley, Andrew",socialist workers,393,1295627
1980,Kentucky,KY,51,US President,"Hall, Gus",communist party use,348,1295627
1980,Louisiana,LA,45,US President,"Reagan, Ronald",republican,792853,1548591
1980,Louisiana,LA,45,US President,"Carter, Jimmy",democrat,708453,1548591
1980,Louisiana,LA,45,US President,"Anderson, John B.",independent,26345,1548591
1980,Louisiana,LA,45,US President,"Rarick, John",american independent party,10333,1548591
1980,Louisiana,LA,45,US President,"Clark, Edward """"Ed""""",libertarian,8240,1548591
1980,Louisiana,LA,45,US President,"Commoner, Barry",citizens,1584,1548591
1980,Louisiana,LA,45,US President,"Deberry, Clifton",socialist workers,783,1548591
1980,Maine,ME,2,US President,"Reagan, Ronald",republican,238522,523011
1980,Maine,ME,2,US President,"Carter, Jimmy",democrat,220974,523011
1980,Maine,ME,2,US President,"Anderson, John B.",independent,53327,523011
1980,Maine,ME,2,US President,"Clark, Edward """"Ed""""",libertarian,5119,523011
1980,Maine,ME,2,US President,"Commoner, Barry",citizens,4394,523011
1980,Maine,ME,2,US President,"Hall, Gus",communist party use,591,523011
1980,Maine,ME,2,US President,,,84,523011
1980,Maryland,MD,52,US President,"Carter, Jimmy",democrat,726161,1540496
1980,Maryland,MD,52,US President,"Reagan, Ronald",republican,680606,1540496
1980,Maryland,MD,52,US President,"Anderson, John B.",independent,119537,1540496
1980,Maryland,MD,52,US President,"Clark, Edward """"Ed""""",libertarian,14192,1540496
1980,Massachusetts,MA,3,US President,"Reagan, Ronald",republican,1057631,2524090
1980,Massachusetts,MA,3,US President,"Carter, Jimmy",democrat,1053802,2524090
1980,Massachusetts,MA,3,US President,"Anderson, John B.",independent,382539,2524090
1980,Massachusetts,MA,3,US President,"Clark, Edward """"Ed""""",libertarian,22038,2524090
1980,Massachusetts,MA,3,US President,"Deberry, Clifton",socialist workers,3735,2524090
1980,Massachusetts,MA,3,US President,,,2289,2524090
1980,Massachusetts,MA,3,US President,"Commoner, Barry",citizens,2056,2524090
1980,Michigan,MI,23,US President,"Reagan, Ronald",republican,1915225,3909725
1980,Michigan,MI,23,US President,"Carter, Jimmy",democrat,1661532,3909725
1980,Michigan,MI,23,US President,"Anderson, John B.",independent,275223,3909725
1980,Michigan,MI,23,US President,"Clark, Edward """"Ed""""",libertarian,41597,3909725
1980,Michigan,MI,23,US President,"Commoner, Barry",citizens,11930,3909725
1980,Michigan,MI,23,US President,"Hall, Gus",communist party use,3262,3909725
1980,Michigan,MI,23,US President,,,956,3909725
1980,Minnesota,MN,33,US President,"Carter, Jimmy",democrat,954173,2051916
1980,Minnesota,MN,33,US President,"Reagan, Ronald",republican,873268,2051916
1980,Minnesota,MN,33,US President,"Anderson, John B.",independent,174997,2051916
1980,Minnesota,MN,33,US President,"Clark, Edward """"Ed""""",libertarian,31593,2051916
1980,Minnesota,MN,33,US President,"Commoner, Barry",citizens,8406,2051916
1980,Minnesota,MN,33,US President,,american,6136,2051916
1980,Minnesota,MN,33,US President,"Hall, Gus",communist party use,1117,2051916
1980,Minnesota,MN,33,US President,"Deberry, Clifton",socialist workers,711,2051916
1980,Minnesota,MN,33,US President,"Griswold, Deirdre",workers world,698,2051916
1980,Minnesota,MN,33,US President,"McReynolds, David",socialist,536,2051916
1980,Minnesota,MN,33,US President,,,281,2051916
1980,Mississippi,MS,46,US President,"Reagan, Ronald",republican,441089,891750
1980,Mississippi,MS,46,US President,"Carter, Jimmy",democrat,429281,891750
1980,Mississippi,MS,46,US President,"Anderson, John B.",independent,12036,891750
1980,Mississippi,MS,46,US President,"Clark, Edward """"Ed""""",libertarian,4702,891750
1980,Mississippi,MS,46,US President,"Griswold, Deirdre",workers world,2402,891750
1980,Mississippi,MS,46,US President,"Pulley, Andrew",socialist workers,2240,891750
1980,Missouri,MO,34,US President,"Reagan, Ronald",republican,1074181,2099824
1980,Missouri,MO,34,US President,"Carter, Jimmy",democrat,931182,2099824
1980,Missouri,MO,34,US President,"Anderson, John B.",independent,77920,2099824
1980,Missouri,MO,34,US President,"Clark, Edward """"Ed""""",libertarian,14422,2099824
1980,Missouri,MO,34,US President,"Deberry, Clifton",socialist workers,1515,2099824
1980,Missouri,MO,34,US President,,,604,2099824
1980,Montana,MT,64,US President,"Reagan, Ronald",republican,206814,363952
1980,Montana,MT,64,US President,"Carter, Jimmy",democrat,118032,363952
1980,Montana,MT,64,US President,"Anderson, John B.",independent,29281,363952
1980,Montana,MT,64,US President,"Clark, Edward """"Ed""""",libertarian,9825,363952
1980,Nebraska,NE,35,US President,"Reagan, Ronald",republican,419214,639533
1980,Nebraska,NE,35,US President,"Carter, Jimmy",democrat,166424,639533
1980,Nebraska,NE,35,US President,"Anderson, John B.",independent,44854,639533
1980,Nebraska,NE,35,US President,"Clark, Edward """"Ed""""",libertarian,9041,639533
1980,Nevada,NV,65,US President,"Reagan, Ronald",republican,155017,243692
1980,Nevada,NV,65,US President,"Carter, Jimmy",democrat,66666,243692
1980,Nevada,NV,65,US President,"Anderson, John B.",independent,17651,243692
1980,Nevada,NV,65,US President,"Clark, Edward """"Ed""""",libertarian,4358,243692
1980,New Hampshire,NH,4,US President,"Reagan, Ronald",republican,221705,383990
1980,New Hampshire,NH,4,US President,"Carter, Jimmy",democrat,108864,383990
1980,New Hampshire,NH,4,US President,"Anderson, John B.",independent,49693,383990
1980,New Hampshire,NH,4,US President,"Clark, Edward """"Ed""""",libertarian,2064,383990
1980,New Hampshire,NH,4,US President,"Commoner, Barry",citizens,1320,383990
1980,New Hampshire,NH,4,US President,"Hall, Gus",communist party use,129,383990
1980,New Hampshire,NH,4,US President,"Griswold, Deirdre",workers world,76,383990
1980,New Hampshire,NH,4,US President,"Deberry, Clifton",socialist workers,71,383990
1980,New Hampshire,NH,4,US President,,,68,383990
1980,New Jersey,NJ,12,US President,"Reagan, Ronald",republican,1546557,2975684
1980,New Jersey,NJ,12,US President,"Carter, Jimmy",democrat,1147364,2975684
1980,New Jersey,NJ,12,US President,"Anderson, John B.",independent,234632,2975684
1980,New Jersey,NJ,12,US President,"Clark, Edward """"Ed""""",libertarian,20652,2975684
1980,New Jersey,NJ,12,US President,"Commoner, Barry",citizens,8203,2975684
1980,New Jersey,NJ,12,US President,"McCormack, Ellen",right-to-life,3927,2975684
1980,New Jersey,NJ,12,US President,"Lynen, Kurt",middle class candidate,3694,2975684
1980,New Jersey,NJ,12,US President,"Hall, Gus",communist party use,2555,2975684
1980,New Jersey,NJ,12,US President,"Pulley, Andrew",socialist workers,2198,2975684
1980,New Jersey,NJ,12,US President,"McReynolds, David",socialist,1973,2975684
1980,New Jersey,NJ,12,US President,"Gahres, William """"Bill""""",down with lawyers,1718,2975684
1980,New Jersey,NJ,12,US President,"Griswold, Deirdre",workers world,1288,2975684
1980,New Jersey,NJ,12,US President,"Wendelken, Martin E.",independent,923,2975684
1980,New Mexico,NM,66,US President,"Reagan, Ronald",republican,250779,456237
1980,New Mexico,NM,66,US President,"Carter, Jimmy",democrat,167826,456237
1980,New Mexico,NM,66,US President,"Anderson, John B.",independent,29459,456237
1980,New Mexico,NM,66,US President,"Clark, Edward """"Ed""""",libertarian,4365,456237
1980,New Mexico,NM,66,US President,"Commoner, Barry",citizens,2202,456237
1980,New Mexico,NM,66,US President,"Bubar, Benjamin """"Ben""""",statesman,1281,456237
1980,New Mexico,NM,66,US President,"Pulley, Andrew",socialist workers,325,456237
1980,New York,NY,13,US President,"Carter, Jimmy",democrat,2728372,6201959
1980,New York,NY,13,US President,"Reagan, Ronald",republican,2637700,6201959
1980,New York,NY,13,US President,"Anderson, John B.",liberal party,467801,6201959
1980,New York,NY,13,US President,"Reagan, Ronald",conservative,256131,6201959
1980,New York,NY,13,US President,"Clark, Edward """"Ed""""",free libertarian,52648,6201959
1980,New York,NY,13,US President,"McCormack, Ellen",right-to-life,24159,6201959
1980,New York,NY,13,US President,"Commoner, Barry",citizens,23186,6201959
1980,New York,NY,13,US President,"Hall, Gus",communist party use,7414,6201959
1980,New York,NY,13,US President,"Deberry, Clifton",socialist workers,2068,6201959
1980,New York,NY,13,US President,"Griswold, Deirdre",workers world,1416,6201959
1980,New York,NY,13,US President,,,1064,6201959
1980,North Carolina,NC,47,US President,"Reagan, Ronald",republican,915018,1855833
1980,North Carolina,NC,47,US President,"Carter, Jimmy",democrat,875635,1855833
1980,North Carolina,NC,47,US President,"Anderson, John B.",independent,52800,1855833
1980,North Carolina,NC,47,US President,"Clark, Edward """"Ed""""",libertarian,9677,1855833
1980,North Carolina,NC,47,US President,"Commoner, Barry",citizens,2287,1855833
1980,North Carolina,NC,47,US President,"Deberry, Clifton",socialist workers,416,1855833
1980,North Dakota,ND,36,US President,"Reagan, Ronald",republican,193695,301116
1980,North Dakota,ND,36,US President,"Carter, Jimmy",democrat,79189,301116
